"page_link, count_of_visits"
https://courses.openedu.ru/xblock/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@vertical+block@217dc126b87e4574950bb7be1f45b972,47
https://courses.openedu.ru/xblock/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@vertical+block@d4e9f3e418f544b88cccddfdd32bf164,47
https://courses.openedu.ru/courses/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/courseware/a0cba4be6c4641b68e4b64eefa7c9b9b/ec576d6a97b040a3bd4d3b8df0f8fb18/8,46
https://courses.openedu.ru/courses/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/courseware/a1cc086a5cf34dcaae06eb6f0ba39f4f/c7f80c840c03431f87b53c5029b02686/11,46
https://courses.openedu.ru/courses/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/courseware/b8f2ca7be6ba4412964f1b2803e33bc6/f81bf48134cb4e58bd0156fd23e4f2c6/1,46
https://courses.openedu.ru/xblock/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@vertical+block@b1187b7994c64af3a99debd5b73ecc15,44
https://courses.openedu.ru/courses/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/courseware/999ad798797b4a3a9623b8fee69b05b0/bbe2eeca956c4c6b8a317fb14fcab07c/,56
https://courses.openedu.ru/xblock/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@vertical+block@d6a26b329cf34b659f9889afeb68bb3f,44
https://courses.openedu.ru/xblock/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@vertical+block@a49641a5efcb467e99ed074b42688d13,44
https://courses.openedu.ru/courses/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/courseware/f2d9d5651e64479b8aece0048a66db87/d0e62a6e6653488eb0f104346bb53507/1,44
https://courses.openedu.ru/xblock/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@vertical+block@5f69307313274b4fa5677397029dd3ad,43
https://courses.openedu.ru/xblock/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@vertical+block@f8317981ffed466bab92d3f8d9f3d51a,43
https://courses.openedu.ru/courses/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/courseware/999ad798797b4a3a9623b8fee69b05b0/b025fc32653d4df89aefc0ce578ee48d/7,43
https://courses.openedu.ru/xblock/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@vertical+block@a75bfe885db44f219de5ef6d64bc01e0,42
https://courses.openedu.ru/courses/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/courseware/81c17e483fbe41e697993ca413332e72/eba0a68957ae4bf1a7ef669aac4c64ab/,105
https://courses.openedu.ru/xblock/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@vertical+block@25c27af6870f4d65a29a27259026caae,42
https://courses.openedu.ru/courses/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/courseware/14190293cbc540feb11490a690e39cc1/9480a56a077c4a759c5965e77170d99f/7,42
https://courses.openedu.ru/courses/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/courseware/9fbe3b3f0d55488b8287412f935981d6/01e4e7833f2746faa6ad2d5d2ab4f9b4/10,41
https://courses.openedu.ru/xblock/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@vertical+block@1135383a234b4c0d8bc5a1f083304099,41
https://courses.openedu.ru/courses/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/courseware/5967a352d9f4470ab988ac44f81e268d/b6566d5978594b7ab3ceedbfe79c4f97/1,40
https://courses.openedu.ru/xblock/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@vertical+block@81a76457d02648ebbf9142fd8dc702b0,39
https://courses.openedu.ru/courses/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/courseware/123bf1103a954d9ea145f4bb17acb6f8/e21a44f250d247b0b84006f4a81a1b16/8,38
https://courses.openedu.ru/courses/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/courseware/b8f2ca7be6ba4412964f1b2803e33bc6/33096dc4c8d64d46937f3abe7a6bb0bc/2,38
https://courses.openedu.ru/courses/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/courseware/5967a352d9f4470ab988ac44f81e268d/770ef51296644d7d8227fa09f5395140/1,37
https://courses.openedu.ru/xblock/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@vertical+block@861645c42c3b48f8a02512224df1671b,37
https://courses.openedu.ru/courses/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/courseware/e71eb50ddf6e4f759a76f6c13441ede9/d04fd67002d54f71a4e63afa30d443ed/1,37
https://courses.openedu.ru/courses/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/courseware/5967a352d9f4470ab988ac44f81e268d/4684cc57487a4f9ea4a2a0d7eef42655/3,37
https://courses.openedu.ru/courses/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/courseware/f2d9d5651e64479b8aece0048a66db87/97db5f63cbc54030a471753d0cd14332/,73
https://courses.openedu.ru/xblock/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@vertical+block@b5d29ac471944d76847888f1f7010a4a,36
https://courses.openedu.ru/xblock/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@vertical+block@90b8023df78d4abc82d3defbaa91988e,36
https://courses.openedu.ru/courses/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/courseware/999ad798797b4a3a9623b8fee69b05b0/bbe2eeca956c4c6b8a317fb14fcab07c/1,35
https://courses.openedu.ru/courses/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/courseware/0bbb69c3f41b46acbd92369f05d1e85f/49a4ad64116149e3802ccab9b335e2a6/4,35
https://courses.openedu.ru/xblock/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@vertical+block@ef0db220e1f54ff3be28a0e89b089159,35
https://courses.openedu.ru/courses/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/courseware/a0cba4be6c4641b68e4b64eefa7c9b9b/42a28f08e32e4fc5825cde1447faf61a/1,35
https://courses.openedu.ru/xblock/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@vertical+block@0118e07c6c0042c99fef5ccebd86479b,35
https://courses.openedu.ru/courses/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/courseware/a0cba4be6c4641b68e4b64eefa7c9b9b/8684cd0ad5f9412e9cfd495126aa2495/3,35
https://courses.openedu.ru/xblock/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@vertical+block@cc419cdd15ce4cc0b5c88eb4df0d1498,34
https://courses.openedu.ru/xblock/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@vertical+block@d250086885964645b09d1ce723d9a760,34
https://courses.openedu.ru/xblock/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@vertical+block@d0553d54810b46dfaa9e454f9bd01d77,33
https://courses.openedu.ru/xblock/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@vertical+block@8347d1e62e3c42788e1e16beb9d84e89,33
https://courses.openedu.ru/xblock/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@vertical+block@47e06a7809a247869d737776e7e7e8c4,32
https://courses.openedu.ru/xblock/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@vertical+block@6e5876d61625472c82be8ff7158c7238,32
https://courses.openedu.ru/xblock/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@vertical+block@b85c0e3a495b4d70ad28bbb2a3a7292f,32
https://courses.openedu.ru/courses/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/courseware/5967a352d9f4470ab988ac44f81e268d/770ef51296644d7d8227fa09f5395140/,42
https://courses.openedu.ru/courses/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/courseware/14190293cbc540feb11490a690e39cc1/34d9bc5232ff4fcdbf3ec691447a5be4/1,31
https://courses.openedu.ru/xblock/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@vertical+block@86d07c48434049039a1f8e8adf442a9e,31
https://courses.openedu.ru/xblock/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@vertical+block@c82828c63e1f4550a3b1abb35dd207ac,30
https://courses.openedu.ru/xblock/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@vertical+block@1dc113a6220345a39c4f18451c0c5345,30
https://courses.openedu.ru/courses/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/courseware/b8f2ca7be6ba4412964f1b2803e33bc6/75516ca1a9de4da99228ec3c029749c1/4,30
https://courses.openedu.ru/xblock/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@vertical+block@ccb1d70b556f4be9ac11c4fcdab19c43,30
https://courses.openedu.ru/xblock/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@vertical+block@4a688e2d2f194529879a711391ad235a,30
https://courses.openedu.ru/courses/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/courseware/38719609bff540739be088c7e325eb95/6d5c7518d2a249f1a6479ffefe788094/9,29
https://courses.openedu.ru/courses/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/courseware/e0d796766693492face446db21392cbb/76694e7f86fd440a8e9ee076ea32b144/2,29
https://courses.openedu.ru/courses/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/courseware/a0cba4be6c4641b68e4b64eefa7c9b9b/42a28f08e32e4fc5825cde1447faf61a/2,27
https://courses.openedu.ru/xblock/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@vertical+block@ebc5849dab654e90a83c8b40acef9f0c,26
https://courses.openedu.ru/xblock/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@vertical+block@6ff5149bf55e47d29963636c2e0bd945,26
https://courses.openedu.ru/courses/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/courseware/e0d796766693492face446db21392cbb/76694e7f86fd440a8e9ee076ea32b144/,50
https://courses.openedu.ru/courses/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/courseware/45ae60bd04f943a79d72a71be089dfc0/cc24704946594067985dabbe231cbfe6/1,25
https://courses.openedu.ru/courses/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/courseware/a1cc086a5cf34dcaae06eb6f0ba39f4f/c7f80c840c03431f87b53c5029b02686/5,25
https://courses.openedu.ru/xblock/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@vertical+block@91ae544bac134385ab75dc42866bd15b,25
https://courses.openedu.ru/courses/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/courseware/38719609bff540739be088c7e325eb95/6d5c7518d2a249f1a6479ffefe788094/3,24
https://courses.openedu.ru/courses/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/courseware/484762194a504410855c71caa954ca7b/3e9b4d8b02ef461aab3fe79a82f954bf/8,24
https://courses.openedu.ru/xblock/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@vertical+block@93e3013d7a274f2e84d9cb2543403241,24
https://courses.openedu.ru/courses/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/courseware/e0d796766693492face446db21392cbb/ef103cec2d9f4787857e0001559569a6/6,24
https://courses.openedu.ru/courses/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/courseware/c2baff7ed8cb4af2a9fef0af8b72ea02/cebade3260a24525b2c1879e8a3dd1a2/6,24
https://courses.openedu.ru/courses/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/courseware/0bbb69c3f41b46acbd92369f05d1e85f/403fc3ffa3ec4b1fa0b28151f302e369/2,22
https://courses.openedu.ru/courses/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/courseware/b8f2ca7be6ba4412964f1b2803e33bc6/33096dc4c8d64d46937f3abe7a6bb0bc/8,22
https://courses.openedu.ru/xblock/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@vertical+block@eafe145e8a264960860db7ae4f525f8b,22
https://courses.openedu.ru/courses/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/courseware/e71eb50ddf6e4f759a76f6c13441ede9/cb6523d05390460ba4863213951b86c5/9,22
https://courses.openedu.ru/courses/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/courseware/999ad798797b4a3a9623b8fee69b05b0/b025fc32653d4df89aefc0ce578ee48d/6,21
https://courses.openedu.ru/courses/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/courseware/5967a352d9f4470ab988ac44f81e268d/140309fa25ab4594b2fa728294a07e3c/2,20
https://courses.openedu.ru/courses/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/courseware/e0d796766693492face446db21392cbb/76694e7f86fd440a8e9ee076ea32b144/1,20
https://courses.openedu.ru/courses/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/courseware/5967a352d9f4470ab988ac44f81e268d/4684cc57487a4f9ea4a2a0d7eef42655/4,20
https://courses.openedu.ru/courses/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/courseware/38719609bff540739be088c7e325eb95/6d5c7518d2a249f1a6479ffefe788094/5,20
https://courses.openedu.ru/courses/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/courseware/0bbb69c3f41b46acbd92369f05d1e85f/49a4ad64116149e3802ccab9b335e2a6/10,19
https://courses.openedu.ru/xblock/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@vertical+block@3918ed7731f64c708eb3c2e6ea858997,19
https://courses.openedu.ru/courses/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/courseware/5967a352d9f4470ab988ac44f81e268d/b6566d5978594b7ab3ceedbfe79c4f97/2,19
https://apps.openedu.ru/learning/course/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/home,19
https://courses.openedu.ru/courses/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/courseware/b66d79f0b8ca4b78bc2de7b9555d7286/a5db68bf79e944419d52014684b6f719/7,18
https://courses.openedu.ru/courses/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/courseware/a1cc086a5cf34dcaae06eb6f0ba39f4f/c7f80c840c03431f87b53c5029b02686/9,18
https://courses.openedu.ru/courses/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/courseware/f2d9d5651e64479b8aece0048a66db87/97db5f63cbc54030a471753d0cd14332/3,17
https://courses.openedu.ru/courses/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/courseware/b8f2ca7be6ba4412964f1b2803e33bc6/3ad687a87ed5456fb03022b08598f646/1,17
https://courses.openedu.ru/courses/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/courseware/0bbb69c3f41b46acbd92369f05d1e85f/49a4ad64116149e3802ccab9b335e2a6/2,17
https://courses.openedu.ru/courses/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/courseware/b66d79f0b8ca4b78bc2de7b9555d7286/a5db68bf79e944419d52014684b6f719/10,17
https://courses.openedu.ru/courses/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/instructor,16
https://courses.openedu.ru/courses/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/courseware/b8f2ca7be6ba4412964f1b2803e33bc6/3ad687a87ed5456fb03022b08598f646/2,16
https://courses.openedu.ru/courses/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/courseware/123bf1103a954d9ea145f4bb17acb6f8/e21a44f250d247b0b84006f4a81a1b16/7,15
https://courses.openedu.ru/courses/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/courseware/c2baff7ed8cb4af2a9fef0af8b72ea02/cebade3260a24525b2c1879e8a3dd1a2/2,14
https://courses.openedu.ru/courses/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/courseware/a1cc086a5cf34dcaae06eb6f0ba39f4f/c7f80c840c03431f87b53c5029b02686/13,14
https://courses.openedu.ru/courses/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/courseware/e0d796766693492face446db21392cbb/ef103cec2d9f4787857e0001559569a6/5,14
https://courses.openedu.ru/courses/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/courseware/e0d796766693492face446db21392cbb/ef103cec2d9f4787857e0001559569a6/7,14
https://courses.openedu.ru/courses/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/courseware/5967a352d9f4470ab988ac44f81e268d/4684cc57487a4f9ea4a2a0d7eef42655/5,13
https://courses.openedu.ru/courses/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/courseware/cff236d4fb7c43e98ac5bf4aa7ded990/c7b3dabbea574ae9a4896d239e33cdcf/8,13
https://courses.openedu.ru/courses/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/courseware/5967a352d9f4470ab988ac44f81e268d/4684cc57487a4f9ea4a2a0d7eef42655/7,12
https://courses.openedu.ru/courses/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/courseware/a1cc086a5cf34dcaae06eb6f0ba39f4f/c7f80c840c03431f87b53c5029b02686/14,12
https://courses.openedu.ru/courses/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/courseware/b8f2ca7be6ba4412964f1b2803e33bc6/f81bf48134cb4e58bd0156fd23e4f2c6/2,12
https://courses.openedu.ru/courses/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/courseware/0bbb69c3f41b46acbd92369f05d1e85f/49a4ad64116149e3802ccab9b335e2a6/11,12
https://apps.openedu.ru/learning/course/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@sequential+block@f81bf48134cb4e58bd0156fd23e4f2c6/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@vertical+block@c7755e52123648168456a9fbbe5bb9a0,11
https://courses.openedu.ru/courses/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/courseware/e0d796766693492face446db21392cbb/ef103cec2d9f4787857e0001559569a6/3,11
https://courses.openedu.ru/courses/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/courseware/f2d9d5651e64479b8aece0048a66db87/d0e62a6e6653488eb0f104346bb53507/6,11
https://courses.openedu.ru/courses/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/courseware/f2d9d5651e64479b8aece0048a66db87/97db5f63cbc54030a471753d0cd14332/1,11
https://courses.openedu.ru/courses/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/courseware/38719609bff540739be088c7e325eb95/6d5c7518d2a249f1a6479ffefe788094/7,11
https://courses.openedu.ru/courses/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/courseware/e71eb50ddf6e4f759a76f6c13441ede9/cb6523d05390460ba4863213951b86c5/12,10
https://apps.openedu.ru/learning/course/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@sequential+block@f81bf48134cb4e58bd0156fd23e4f2c6/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@vertical+block@eeb66228e96c414bb159e14ddbf7b82f,10
https://courses.openedu.ru/courses/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/courseware/a1cc086a5cf34dcaae06eb6f0ba39f4f/c7f80c840c03431f87b53c5029b02686/4,10
https://courses.openedu.ru/courses/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/bookmarks/,9
https://courses.openedu.ru/courses/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/courseware/e71eb50ddf6e4f759a76f6c13441ede9/cb6523d05390460ba4863213951b86c5/6,9
https://courses.openedu.ru/courses/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/courseware/e71eb50ddf6e4f759a76f6c13441ede9/cb6523d05390460ba4863213951b86c5/7,9
https://courses.openedu.ru/courses/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/courseware/a0cba4be6c4641b68e4b64eefa7c9b9b/ec576d6a97b040a3bd4d3b8df0f8fb18/1,8
https://apps.openedu.ru/learning/course/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@sequential+block@8d6e557be12641ebbf1f910cdbd29a13/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@vertical+block@1ed87db72b484bf2bd33971f47422bdb,8
https://courses.openedu.ru/courses/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/courseware/14190293cbc540feb11490a690e39cc1/9480a56a077c4a759c5965e77170d99f/6,8
https://courses.openedu.ru/courses/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/courseware/14190293cbc540feb11490a690e39cc1/9480a56a077c4a759c5965e77170d99f/4,8
https://courses.openedu.ru/xblock/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@vertical+block@a3403d2cd94c44a393689ee5623d6d21,8
https://apps.openedu.ru/learning/course/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@sequential+block@8684cd0ad5f9412e9cfd495126aa2495/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@vertical+block@c299f9b93cb546cc838a19a820c6948f,7
https://courses.openedu.ru/courses/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/courseware/f2d9d5651e64479b8aece0048a66db87/6a566d1371964028a8d0841f83b919b7/1,7
https://apps.openedu.ru/learning/course/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@sequential+block@b025fc32653d4df89aefc0ce578ee48d/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@vertical+block@7f48a9ddf4dd41a5af2ff846a489058d,7
https://courses.openedu.ru/courses/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/courseware/81c17e483fbe41e697993ca413332e72/eba0a68957ae4bf1a7ef669aac4c64ab/1,7
https://apps.openedu.ru/learning/course/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@sequential+block@97db5f63cbc54030a471753d0cd14332/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@vertical+block@f71a038e183a42559d453f279ba148eb,7
https://courses.openedu.ru/courses/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/courseware/e71eb50ddf6e4f759a76f6c13441ede9/cb6523d05390460ba4863213951b86c5/13,7
https://apps.openedu.ru/learning/course/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@sequential+block@97db5f63cbc54030a471753d0cd14332/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@vertical+block@b1187b7994c64af3a99debd5b73ecc15,6
https://courses.openedu.ru/courses/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/courseware/81c17e483fbe41e697993ca413332e72/eba0a68957ae4bf1a7ef669aac4c64ab/2,6
https://apps.openedu.ru/learning/course/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@sequential+block@bbe2eeca956c4c6b8a317fb14fcab07c/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@vertical+block@cd044e5ea0d84604824b78f36979b38c,6
https://apps.openedu.ru/learning/course/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@sequential+block@8d6e557be12641ebbf1f910cdbd29a13/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@vertical+block@5f546233a926458c8aead14b4810cbda,6
https://apps.openedu.ru/learning/course/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@sequential+block@b025fc32653d4df89aefc0ce578ee48d/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@vertical+block@a292985d1f284477a43f4144b81f3094,6
https://apps.openedu.ru/learning/course/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@sequential+block@3ad687a87ed5456fb03022b08598f646/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@vertical+block@2cb0202ebc514c28b37102ff42c8a382,6
https://apps.openedu.ru/learning/course/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@sequential+block@ec576d6a97b040a3bd4d3b8df0f8fb18/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@vertical+block@437113827b9949d380e5f031dfc00511,6
https://apps.openedu.ru/learning/course/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@sequential+block@ec576d6a97b040a3bd4d3b8df0f8fb18/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@vertical+block@bcb61d0357974367843deba788049f9b,6
https://courses.openedu.ru/courses/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/courseware/b8f2ca7be6ba4412964f1b2803e33bc6/33096dc4c8d64d46937f3abe7a6bb0bc/3,6
https://courses.openedu.ru/courses/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/courseware/0bbb69c3f41b46acbd92369f05d1e85f/49a4ad64116149e3802ccab9b335e2a6/5,5
https://apps.openedu.ru/learning/course/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@sequential+block@a069095d9ede4b8ea2d92ababd6e5a31/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@vertical+block@339fdfaee5e0494ab82c0e3fdc370791,5
https://apps.openedu.ru/learning/course/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@sequential+block@a069095d9ede4b8ea2d92ababd6e5a31/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@vertical+block@c82828c63e1f4550a3b1abb35dd207ac,5
https://apps.openedu.ru/learning/course/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@sequential+block@42a28f08e32e4fc5825cde1447faf61a/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@vertical+block@3918ed7731f64c708eb3c2e6ea858997,5
https://courses.openedu.ru/courses/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/courseware/1f04e176f3ab4e57aa8279610f03fc06/080cb770c2974b679b8b326e0bc0d0fa/11,5
https://courses.openedu.ru/courses/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/courseware/81c17e483fbe41e697993ca413332e72/eba0a68957ae4bf1a7ef669aac4c64ab/3,5
https://apps.openedu.ru/learning/course/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@sequential+block@4684cc57487a4f9ea4a2a0d7eef42655/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@vertical+block@eca40a892af24d24ae7adaff1a33232d,5
https://courses.openedu.ru/courses/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/courseware/b8f2ca7be6ba4412964f1b2803e33bc6/3ad687a87ed5456fb03022b08598f646/4,5
https://apps.openedu.ru/learning/course/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@sequential+block@97db5f63cbc54030a471753d0cd14332/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@vertical+block@2e3a08f6b2df443086aa797c0cbfc4da,5
