date,count
109fbf95cb29491fa4dcb79800c39616,https://courses.openedu.ru/courses/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/courseware/b3c2a3cc716b434397c089c31fafeddc/64bc9d18c729445583f29013f3772398/1?activate_block_id=block-v1%3AITMOUniversity%2BDATANTECH2035%2Bsummer_2022_1%2Btype%40vertical%2Bblock%400bb1a2b5c08e4eae89f9cbce206c26e4
109fbf95cb29491fa4dcb79800c39616,https://courses.openedu.ru/courses/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/courseware/b3c2a3cc716b434397c089c31fafeddc/64bc9d18c729445583f29013f3772398/10?activate_block_id=block-v1%3AITMOUniversity%2BDATANTECH2035%2Bsummer_2022_1%2Btype%40vertical%2Bblock%40a49641a5efcb467e99ed074b42688d13
109fbf95cb29491fa4dcb79800c39616,https://courses.openedu.ru/courses/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/courseware/b3c2a3cc716b434397c089c31fafeddc/64bc9d18c729445583f29013f3772398/2?activate_block_id=block-v1%3AITMOUniversity%2BDATANTECH2035%2Bsummer_2022_1%2Btype%40vertical%2Bblock%40f43b5ad12c024157a7612906df7ce065
109fbf95cb29491fa4dcb79800c39616,https://courses.openedu.ru/courses/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/courseware/b3c2a3cc716b434397c089c31fafeddc/64bc9d18c729445583f29013f3772398/3?activate_block_id=block-v1%3AITMOUniversity%2BDATANTECH2035%2Bsummer_2022_1%2Btype%40vertical%2Bblock%402e0c3adce02d4729a82c7fc81457a177
109fbf95cb29491fa4dcb79800c39616,https://courses.openedu.ru/courses/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/courseware/b3c2a3cc716b434397c089c31fafeddc/64bc9d18c729445583f29013f3772398/5?activate_block_id=block-v1%3AITMOUniversity%2BDATANTECH2035%2Bsummer_2022_1%2Btype%40vertical%2Bblock%40b24ba52e2a734393813b7bdf9e5b88af
109fbf95cb29491fa4dcb79800c39616,https://courses.openedu.ru/courses/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/courseware/b3c2a3cc716b434397c089c31fafeddc/64bc9d18c729445583f29013f3772398/7?activate_block_id=block-v1%3AITMOUniversity%2BDATANTECH2035%2Bsummer_2022_1%2Btype%40vertical%2Bblock%40d86df5148b7d45d8a40f324a6fc6a6e8
109fbf95cb29491fa4dcb79800c39616,https://courses.openedu.ru/courses/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/courseware/b3c2a3cc716b434397c089c31fafeddc/64bc9d18c729445583f29013f3772398/8?activate_block_id=block-v1%3AITMOUniversity%2BDATANTECH2035%2Bsummer_2022_1%2Btype%40vertical%2Bblock%40d4e9f3e418f544b88cccddfdd32bf164
109fbf95cb29491fa4dcb79800c39616,https://courses.openedu.ru/courses/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/courseware/b3c2a3cc716b434397c089c31fafeddc/64bc9d18c729445583f29013f3772398/9?activate_block_id=block-v1%3AITMOUniversity%2BDATANTECH2035%2Bsummer_2022_1%2Btype%40vertical%2Bblock%40672f732716b94827aa7fe9c0341f8b24
109fbf95cb29491fa4dcb79800c39616,https://courses.openedu.ru/xblock/block-v1:ITMOUniversity+DATANTECH2035+summer_2022_1+type@vertical+block@672f732716b94827aa7fe9c0341f8b24?show_title=0&show_bookmark_button=0&recheck_access=1&view=student_view
10af40118c284f228371ce69c25e13ca,https://courses.openedu.ru/courses/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/courseware/c2baff7ed8cb4af2a9fef0af8b72ea02/cebade3260a24525b2c1879e8a3dd1a2/
10af40118c284f228371ce69c25e13ca,https://courses.openedu.ru/courses/course-v1:ITMOUniversity+DATANTECH2035+summer_2022_1/courseware/c2baff7ed8cb4af2a9fef0af8b72ea02/cebade3260a24525b2c1879e8a3dd1a2/?child=first
